"model solutions"
1.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.043454604,0.0000000000,-0.043454604,0.0000000000,0.0000000000,-0.028651892,0.00,1.00,1.00,0.0021212147
"3",-0.046875091,-0.008832197,-0.038042893,-0.008832197,0.0434471849,-0.030907198,1.00,1.00,1.00,0.0010848049
"4",-0.003613700,-0.016781175,0.0052184973,-0.008832197,0.0484177768,-0.001558296,1.00,1.00,1.00,0.0009762902
"5",-0.002225629,-0.016375807,-0.000952880,-0.001272749,0.0000000000,0.0001026885,0.00,1.00,1.00,0.0026628185
"6",-0.037059411,-0.014701161,-0.037096476,0.0000370650,0.0000000000,-0.022938332,0.00,1.00,0.00,0.0034540880
"7",-0.025759125,-0.022063242,-0.016926928,-0.008832197,0.0317294827,-0.015630704,1.00,1.00,1.00,0.0029355783
"8",-0.026666705,-0.028689115,-0.017834508,-0.008832197,0.0170261481,-0.015549651,1.00,1.00,1.00,0.0053158711
"9",-0.063000369,-0.034652401,-0.054168172,-0.008832197,0.0169235076,-0.038956996,1.00,1.00,1.00,0.0053374974
"10",-0.048966639,-0.040019358,-0.040134442,-0.008832197,0.0667769863,-0.029133362,1.00,1.00,1.00,0.0006771346
"11",-0.036376810,-0.044849620,-0.027544613,-0.008832197,0.0451852278,-0.020308927,1.00,1.00,1.00,0.0010396363
"12",-0.070778530,-0.049196855,-0.061946333,-0.008832197,0.0267128971,-0.042640116,1.00,1.00,1.00,0.0037707259
"13",-0.036365928,-0.053109367,-0.027533731,-0.008832197,0.0756428923,-0.019450765,1.00,1.00,1.00,0.0005402867
"14",-0.014224267,-0.056630627,-0.005392070,-0.008832197,0.0250564511,-0.004414769,1.00,1.00,1.00,0.0040441566
"15",-0.010346457,-0.054589742,-0.006724280,-0.003622177,0.0000000000,-0.001511570,0.00,1.00,1.00,0.0036726182
"16",-0.029924984,-0.050470641,-0.028585110,-0.001339874,0.0000000000,-0.014680600,0.00,1.00,1.00,0.0026773614
"17",-0.010514123,-0.054255774,-0.001681926,-0.008832197,0.0153883026,-0.002205843,1.00,1.00,1.00,0.0056046710
"18",-0.007459289,-0.050713659,-0.005575828,-0.001883462,0.0000000000,0.0001768361,0.00,1.00,1.00,0.0029139106
"19",0.0024717424,-0.045646062,0.0024755120,-0.000003770,0.0000000000,0.0064203473,0.00,1.00,1.00,0.0021000073
"20",0.0073089107,-0.036166766,0.0023942207,0.0049146900,0.0000000000,0.0091405967,0.00,1.00,1.00,0.0006278733
"21",-0.010715464,-0.025462773,-0.017802781,0.0070873166,0.0000000000,-0.003687841,0.00,1.00,1.00,0.0005182635
"22",0.0064648453,-0.025888107,0.0094364569,-0.002971612,0.0000000000,0.0066626942,0.00,1.00,1.00,0.0033970854
"23",-0.000414651,-0.018124776,-0.005589171,0.0051745202,0.0000000000,0.0021559483,0.00,1.00,1.00,0.0006164032
"24",0.0112069767,-0.014662412,0.0095570901,0.0016498866,0.0000000000,0.0091007012,0.00,1.00,1.00,0.0014051074
"25",-0.001948584,-0.006061448,-0.009083306,0.0071347223,0.0000000000,0.0000868146,0.00,1.00,1.00,0.0005180694
"26",-0.005851625,-0.005402804,-0.005904125,0.0000524999,0.0000000000,-0.003293634,0.00,1.00,0.00,0.0034516353
"27",-0.013184191,-0.007475234,-0.010571480,-0.002612710,0.0000000000,-0.008192237,0.00,1.00,1.00,0.0032469955
"28",0.0017349227,-0.013208372,0.0082155842,-0.006480662,0.0000000000,0.0018439576,0.00,1.00,1.00,0.0049366168
"29",0.0043160272,-0.010469161,0.0028976535,0.0014183737,0.0000000000,0.0040861493,0.00,1.00,1.00,0.0015067752
"30",-0.001529357,-0.006227753,-0.004723849,0.0031944917,0.0000000000,-0.000029536,0.00,1.00,1.00,0.0007506749
"31",0.0294664052,-0.005644713,0.0295061403,-0.000039735,0.0000000000,0.0200224632,0.00,1.00,1.00,0.0021355592
"32",0.0102418794,0.0107085960,-0.005546958,0.0157888377,0.0000000000,0.0072843946,0.00,1.00,1.00,0.0000889996
"33",0.0295714549,0.0154244588,0.0237847325,0.0057867224,0.0000000000,0.0184802825,0.00,1.00,1.00,0.0005886583
"34",0.0153278656,0.0285437593,0.0006661192,0.0146617464,0.0000000000,0.0086553416,0.00,1.00,1.00,0.0001473197
"35",0.0131069127,0.0326185212,0.0061777749,0.0069291378,0.0000000000,0.0059671677,0.00,1.00,1.00,0.0005327273
"36",0.0672003102,0.0341676751,0.0623893042,0.0048110060,0.0000000000,0.0411462346,0.00,1.00,1.00,0.0006399607
"37",0.0524464022,0.0634789703,0.0197183395,0.0327280627,0.0000000000,0.0312998246,0.00,1.00,1.00,0.0000015052
"38",0.0194776478,0.0821934327,-0.005584712,0.0250623594,0.0000000000,0.0069077956,0.00,1.00,1.00,0.0000095606
"39",0.0601903095,0.0796706359,0.0544937630,0.0056965465,0.0000000000,0.0318256855,0.00,1.00,1.00,0.0005995445
"40",0.0431322154,0.0972659131,0.0175698746,0.0255623408,0.0000000000,0.0208985916,0.00,1.00,1.00,0.0000092248
"41",0.0404994635,0.1044528158,0.0235859694,0.0169134941,0.0000000000,0.0175425765,0.00,1.00,1.00,0.0000499528
"42",0.0347643240,0.1082640878,0.0205077705,0.0142565535,0.0000000000,0.0131333691,0.00,1.00,1.00,0.0001794755
"43",0.0630539883,0.1081798822,0.0523117851,0.0107422032,0.0000000000,0.0312512685,0.00,1.00,1.00,0.0003516325
"44",0.0644171929,0.1226023571,0.0391767298,0.0252404631,0.0000000000,0.0321490689,0.00,1.00,1.00,0.0000098499
"45",0.0417754990,0.1363691406,0.0157484798,0.0260270193,0.0000000000,0.0160417080,0.00,1.00,1.00,0.0000092057
"46",0.0442499276,0.1358903478,0.0310918064,0.0131581212,0.0000000000,0.0163933786,0.00,1.00,1.00,0.0002369715
"47",0.0406779672,0.1357402026,0.0272390776,0.0134388895,0.0000000000,0.0141111215,0.00,1.00,1.00,0.0002232800
"48",0.0549127776,0.1337730379,0.0433059220,0.0116068556,0.0000000000,0.0233945208,0.00,1.00,1.00,0.0003124469
"49",0.0358684458,0.1394464337,0.0168177462,0.0190506996,0.0000000000,0.0111718189,0.00,1.00,1.00,0.0000164126
"50",0.0305848978,0.1347597506,0.0213269375,0.0092579603,0.0000000000,0.0072165393,0.00,1.00,1.00,0.0004280065
"51",0.0172731658,0.1273563920,0.0112005494,0.0060726164,0.0000000000,-0.001028269,0.00,1.00,1.00,0.0005852398
"52",0.0394280833,0.1140693365,0.0399794996,-0.000551416,0.0000000000,0.0140762369,0.00,1.00,1.00,0.0024066503
"53",0.0175264161,0.1141767348,0.0060120842,0.0115143319,0.0000000000,0.0010037073,0.00,1.00,1.00,0.0003144274
"54",-0.000397766,0.1038118456,-0.001450550,0.0010527843,0.0000000000,-0.010700970,0.00,1.00,1.00,0.0017231308
"55",-0.001884715,0.0851126643,0.0064332819,-0.008317997,0.0000000000,-0.010742490,0.00,1.00,1.00,0.0057441542
"56",-0.013249190,0.0682329140,-0.004880706,-0.008368484,0.0000000000,-0.016492714,0.00,1.00,1.00,0.0057671359
"57",-0.007257789,0.0525774253,0.0015744080,-0.008832197,0.0180255242,-0.011048192,1.00,1.00,1.00,0.0050876815
"58",0.0150770573,0.0386723750,0.0237243651,-0.008647308,0.0000000000,0.0050296323,0.00,1.00,1.00,0.0058911783
"59",0.0234386900,0.0388899648,0.0193538626,0.0040848274,0.0000000000,0.0118126860,0.00,1.00,1.00,0.0006772538
"60",-0.002285656,0.0444680246,-0.011752712,0.0094670562,0.0000000000,-0.005107894,0.00,1.00,1.00,0.0004068613
"61",-0.006571600,0.0360766892,-0.002627067,-0.003944533,0.0000000000,-0.008434400,0.00,1.00,1.00,0.0038369943
54.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.002023374,0.0000000000,-0.002023374,0.0000000000,0.0000000000,-0.001334116,0.00,1.00,1.00,0.0021212147
"3",-0.023575531,-0.001053250,-0.022522281,-0.001053250,0.0000000000,-0.015544580,0.00,1.00,1.00,0.0025744234
"4",-0.001998533,-0.009780122,0.0068336640,-0.008832197,0.0166798100,-0.001219465,1.00,1.00,1.00,0.0053585962
"5",-0.003216451,-0.009789678,-0.002228884,-0.000987567,0.0000000000,-0.001207486,0.00,1.00,1.00,0.0025423227
"6",-0.017814395,-0.009788855,-0.016836250,-0.000978145,0.0000000000,-0.010840597,0.00,1.00,1.00,0.0025382526
"7",-0.000890896,-0.017382664,0.0076817989,-0.008572695,0.0000000000,0.0003280959,0.00,1.00,1.00,0.0058608075
"8",-0.018744079,-0.015432512,-0.018955965,0.0002118859,0.0000000000,-0.010750067,0.00,1.00,1.00,0.0020223692
"9",0.0293195170,-0.022400236,0.0378304920,-0.008510975,0.0000000000,0.0208055644,0.00,1.00,1.00,0.0058335777
"10",0.0269780918,-0.003831244,0.0106491233,0.0163289686,0.0000000000,0.0199266758,0.00,1.00,1.00,0.0000599709
"11",0.0677065723,0.0122732657,0.0519851873,0.0157213850,0.0000000000,0.0450165985,0.00,1.00,1.00,0.0000925766
"12",0.0465734149,0.0467021692,0.0109171849,0.0356562300,0.0000000000,0.0295293809,0.00,1.00,1.00,0.0000000291
"13",0.0306273284,0.0656016417,0.0070576389,0.0235696895,0.0000000000,0.0157824628,0.00,1.00,1.00,0.0000109066
"14",0.0469046614,0.0717571420,0.0341889969,0.0127156645,0.0000000000,0.0246863504,0.00,1.00,1.00,0.0002495734
"15",-0.006586417,0.0844137573,-0.026418746,0.0198323295,0.0000000000,-0.010927627,0.00,1.00,1.00,0.0000150060
"16",-0.031373925,0.0674556605,-0.022857204,-0.008516721,0.0000000000,-0.028287835,0.00,1.00,1.00,0.0058321072
"17",-0.025832756,0.0518778971,-0.017000558,-0.008832197,0.0416402749,-0.023148984,1.00,1.00,1.00,0.0012409664
"18",-0.047318460,0.0378579101,-0.038486263,-0.008832197,0.0313375574,-0.035848843,1.00,1.00,1.00,0.0029070860
"19",-0.033418499,0.0252399218,-0.024586302,-0.008832197,0.0581959490,-0.025468444,1.00,1.00,1.00,0.0007964788
"20",-0.028198716,0.0138837323,-0.019366519,-0.008832197,0.0364065915,-0.020895738,1.00,1.00,1.00,0.0021367095
"21",-0.023170045,0.0036631618,-0.014337847,-0.008832197,0.0272121980,-0.016550937,1.00,1.00,1.00,0.0036205670
"22",-0.036922499,-0.005535352,-0.028090301,-0.008832197,0.0186276816,-0.024678543,1.00,1.00,1.00,0.0050327744
"23",-0.018951033,-0.013814014,-0.010118836,-0.008832197,0.0352026300,-0.011984287,1.00,1.00,1.00,0.0023747164
"24",-0.023916995,-0.021264810,-0.015084797,-0.008832197,0.0071551077,-0.014496418,1.00,1.00,0.00,0.0076091978
"25",-0.035376720,-0.027970526,-0.026544523,-0.008832197,0.0147751480,-0.021377943,1.00,1.00,1.00,0.0056872944
"26",-0.037545524,-0.034005671,-0.028713326,-0.008832197,0.0286927303,-0.022194230,1.00,1.00,1.00,0.0034348743
"27",-0.025965409,-0.039437301,-0.017133212,-0.008832197,0.0304536819,-0.013978189,1.00,1.00,1.00,0.0031641326
"28",-0.034402791,-0.044325768,-0.025570593,-0.008832197,0.0138983258,-0.019056391,1.00,1.00,1.00,0.0058431371
"29",-0.047801560,-0.048725389,-0.038969363,-0.008832197,0.0241446798,-0.027474387,1.00,1.00,1.00,0.0041799486
"30",-0.030600941,-0.052685047,-0.021768744,-0.008832197,0.0417852813,-0.015675935,1.00,1.00,1.00,0.0014325773
"31",-0.042636764,-0.056248740,-0.033804566,-0.008832197,0.0173995176,-0.023281790,1.00,1.00,1.00,0.0052774800
"32",-0.047666231,-0.059456063,-0.038834033,-0.008832197,0.0330355919,-0.026285316,1.00,1.00,1.00,0.0027919868
"33",-0.031836158,-0.062342654,-0.023003961,-0.008832197,0.0394353334,-0.015492480,1.00,1.00,1.00,0.0018108903
"34",-0.053324984,-0.064940586,-0.044492787,-0.008832197,0.0171263908,-0.029474529,1.00,1.00,1.00,0.0053294063
"35",-0.049738226,-0.067278725,-0.040906029,-0.008832197,0.0464048200,-0.026855203,1.00,1.00,1.00,0.0010249427
"36",-0.055325123,-0.069383049,-0.046492926,-0.008832197,0.0407930167,-0.030345771,1.00,1.00,1.00,0.0016187711
"37",-0.073830823,-0.071276942,-0.064998626,-0.008832197,0.0483957936,-0.042433299,1.00,1.00,1.00,0.0009923170
"38",-0.072058254,-0.072981445,-0.063226056,-0.008832197,0.0758170344,-0.041083809,1.00,1.00,1.00,0.0005460395
"39",-0.054664958,-0.074515498,-0.045832761,-0.008832197,0.0727170773,-0.029380360,1.00,1.00,1.00,0.0005955894
"40",-0.079118711,-0.075896145,-0.070286514,-0.008832197,0.0463925056,-0.045475766,1.00,1.00,1.00,0.0010275761
"41",-0.077445155,-0.077138728,-0.068612958,-0.008832197,0.0831579256,-0.044238581,1.00,1.00,1.00,0.0004357129
"42",-0.097838634,-0.078257052,-0.089006436,-0.008832197,0.0802546455,-0.057669991,1.00,1.00,1.00,0.0004790724
"43",-0.088739018,-0.079263545,-0.079906821,-0.008832197,0.1133942368,-0.051524968,1.00,1.00,1.00,0.0004269723
"44",-0.099185674,-0.080169387,-0.090353477,-0.008832197,0.0979750044,-0.058373558,1.00,1.00,1.00,0.0004313931
"45",-0.052416902,-0.080984646,-0.043584705,-0.008832197,0.1152830354,-0.027220475,1.00,1.00,1.00,0.0004264811
"46",0.0168768830,-0.081718379,0.0257090803,-0.008832197,0.0418332836,0.0188953361,1.00,1.00,1.00,0.0014878797
"47",0.0026563478,-0.059007604,-0.011882589,0.0145389370,0.0000000000,0.0095177817,0.00,1.00,1.00,0.0001389637
"48",0.0236487895,-0.045811504,0.0163534505,0.0072953391,0.0000000000,0.0212536171,0.00,1.00,1.00,0.0005053249
"49",0.0082116607,-0.024662385,-0.008356308,0.0165679690,0.0000000000,0.0097541958,0.00,1.00,1.00,0.0000445367
"50",0.0262597720,-0.014582975,0.0186466007,0.0076131713,0.0000000000,0.0196689359,0.00,1.00,1.00,0.0004928752
"51",0.0357139206,0.0023445067,0.0202447363,0.0154691843,0.0000000000,0.0249461409,0.00,1.00,1.00,0.0001032989
"52",0.0216498373,0.0218267292,0.0019331641,0.0197166732,0.0000000000,0.0140528451,0.00,1.00,1.00,0.0000144218
"53",0.0202875158,0.0308258248,0.0091057473,0.0111817685,0.0000000000,0.0113189991,0.00,1.00,1.00,0.0003196910
"54",0.0064017538,0.0367911378,-0.002646142,0.0090478955,0.0000000000,0.0013461360,0.00,1.00,1.00,0.0004268532
"55",0.0200388580,0.0342704941,0.0188803880,0.0011584701,0.0000000000,0.0097545851,0.00,1.00,1.00,0.0016427246
"56",0.0790394565,0.0386624815,0.0712204197,0.0078190368,0.0000000000,0.0487684357,0.00,1.00,1.00,0.0004886437
"57",0.0512931809,0.0736080233,0.0124813909,0.0388117900,0.0000000000,0.0301136850,0.00,1.00,1.00,0.0000002591
"58",0.0500835343,0.0904143729,0.0259163825,0.0241671519,0.0000000000,0.0260168904,0.00,1.00,1.00,0.0000105791
"59",0.0375472566,0.1023478427,0.0165723494,0.0209749071,0.0000000000,0.0162467626,0.00,1.00,1.00,0.0000140155
"60",0.0717026003,0.1053263057,0.0584893531,0.0132132472,0.0000000000,0.0374538107,0.00,1.00,1.00,0.0002299665
"61",0.0580406524,0.1249850326,0.0278492949,0.0301913575,0.0000000000,0.0282523271,0.00,1.00,1.00,0.0000048462
55.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0173933610,0.0000000000,0.0173933610,0.0000000000,0.0000000000,0.0114683522,0.00,1.00,1.00,0.0021212147
"3",0.0322405532,0.0090564086,0.0231841446,0.0090564086,0.0000000000,0.0212578822,0.00,1.00,1.00,0.0004230028
"4",0.0177343955,0.0249825546,0.0009026086,0.0168317869,0.0000000000,0.0108388351,0.00,1.00,1.00,0.0000403779
"5",0.0148050346,0.0311316313,0.0061577025,0.0086473321,0.0000000000,0.0074163974,0.00,1.00,1.00,0.0004462213
"6",-0.012653460,0.0339738043,-0.018608796,0.0059553361,0.0000000000,-0.011209994,0.00,1.00,1.00,0.0005820063
"7",0.0152327366,0.0217773683,0.0240317922,-0.008799056,0.0000000000,0.0068587791,0.00,1.00,1.00,0.0059590853
"8",0.0194959987,0.0250844435,0.0140111867,0.0054848120,0.0000000000,0.0108028021,0.00,1.00,1.00,0.0006049280
"9",0.0457286562,0.0311951360,0.0371095193,0.0086191368,0.0000000000,0.0277488871,0.00,1.00,1.00,0.0004476417
"10",0.0592043654,0.0501543462,0.0371256416,0.0220787238,0.0000000000,0.0360265596,0.00,1.00,1.00,0.0000122751
"11",0.0422468377,0.0738924919,0.0134932574,0.0287535803,0.0000000000,0.0230851854,0.00,1.00,1.00,0.0000056766
"12",0.0538472171,0.0850685070,0.0352819528,0.0185652643,0.0000000000,0.0284548841,0.00,1.00,1.00,0.0000163372
"13",0.0600568249,0.0994594772,0.0371590039,0.0228978210,0.0000000000,0.0314677014,0.00,1.00,1.00,0.0000119927
"14",0.0644341699,0.1148860085,0.0390616909,0.0253724790,0.0000000000,0.0329772278,0.00,1.00,1.00,0.0000096254
"15",0.0231939092,0.1300518390,-0.003460522,0.0266544313,0.0000000000,0.0046273651,0.00,1.00,1.00,0.0000084931
"16",0.0225888731,0.1210327420,0.0186027861,0.0039860869,0.0000000000,0.0028586164,0.00,1.00,1.00,0.0006891634
"17",0.0133738713,0.1114801232,0.0108232159,0.0025506554,0.0000000000,-0.002333943,0.00,1.00,1.00,0.0010962714
"18",0.0037676787,0.0987105057,0.0053892839,-0.001621605,0.0000000000,-0.007740981,0.00,1.00,1.00,0.0028561484
"19",0.0021560464,0.0828799200,0.0081155815,-0.005959535,0.0000000000,-0.007643964,0.00,1.00,1.00,0.0047178844
"20",0.0257662512,0.0686902699,0.0316679093,-0.005901658,0.0000000000,0.0092364772,0.00,1.00,1.00,0.0046914484
"21",0.0224854933,0.0693354666,0.0149712696,0.0075142237,0.0000000000,0.0083974366,0.00,1.00,1.00,0.0005073294
"22",0.0482433719,0.0692499852,0.0413953066,0.0068480653,0.0000000000,0.0252127662,0.00,1.00,1.00,0.0005406901
"23",0.0724330974,0.0825657947,0.0521922894,0.0202408079,0.0000000000,0.0410685001,0.00,1.00,1.00,0.0000145595
"24",0.1173134274,0.1072646829,0.0843579596,0.0329554677,0.0000000000,0.0691688283,0.00,1.00,1.00,0.0000018406
"25",0.1162728517,0.1521473053,0.0606637610,0.0556090907,0.0000000000,0.0660900267,0.00,1.00,1.00,0.0000023221
"26",0.1168103111,0.1904195764,0.0633233094,0.0534870017,0.0000000000,0.0621369549,0.00,1.00,1.00,0.0000016561
"27",0.0802025433,0.2219483944,0.0296317677,0.0505707756,0.0000000000,0.0347987277,0.00,1.00,1.00,0.0000009308
"28",0.0822689783,0.2283539955,0.0536685378,0.0286004405,0.0000000000,0.0332586155,0.00,1.00,1.00,0.0000076561
"29",0.0730953924,0.2328955999,0.0457183884,0.0273770040,0.0000000000,0.0267526946,0.00,1.00,1.00,0.0000089314
"30",0.0632773650,0.2317193899,0.0411640150,0.0221133499,0.0000000000,0.0200053102,0.00,1.00,1.00,0.0000142307
"31",0.0440832954,0.2251814636,0.0274492827,0.0166340127,0.0000000000,0.0077173681,0.00,1.00,1.00,0.0000825952
"32",0.0672759045,0.2093189297,0.0606202920,0.0066556124,0.0000000000,0.0232790066,0.00,1.00,1.00,0.0005639732
"33",0.0527668718,0.2076075146,0.0335463939,0.0192204779,0.0000000000,0.0153217914,0.00,1.00,1.00,0.0000169397
"34",0.0511751094,0.1996229541,0.0383989185,0.0127761909,0.0000000000,0.0144451287,0.00,1.00,1.00,0.0002641406
"35",0.0302974544,0.1917080883,0.0182500248,0.0120474296,0.0000000000,0.0016424605,0.00,1.00,1.00,0.0002984249
"36",0.0346446994,0.1742285679,0.0329534110,0.0016912885,0.0000000000,0.0051611884,0.00,1.00,1.00,0.0014893475
"37",0.0419923581,0.1613067060,0.0374913632,0.0045009949,0.0000000000,0.0114910921,0.00,1.00,1.00,0.0006666380
"38",0.0509355450,0.1547461722,0.0413654082,0.0095701368,0.0000000000,0.0184677634,0.00,1.00,1.00,0.0004149297
"39",0.0445787226,0.1544362418,0.0294140357,0.0151646869,0.0000000000,0.0149328344,0.00,1.00,1.00,0.0001423456
"40",0.0602718666,0.1513132677,0.0479512165,0.0123206501,0.0000000000,0.0251632263,0.00,1.00,1.00,0.0002798789
"41",0.0577028988,0.1567199702,0.0371648695,0.0205380292,0.0000000000,0.0237793405,0.00,1.00,1.00,0.0000150572
"42",0.0479819612,0.1604927376,0.0285371968,0.0194447644,0.0000000000,0.0169656496,0.00,1.00,1.00,0.0000162252
"43",0.0278519146,0.1584171939,0.0138781845,0.0139737301,0.0000000000,0.0035430974,0.00,1.00,1.00,0.0002005290
"44",-0.006810350,0.1457456380,-0.009980514,0.0031701635,0.0000000000,-0.018796926,0.00,1.00,1.00,0.0008567285
"45",-0.007818103,0.1223388769,0.0010140945,-0.008832197,0.0219727704,-0.018338503,1.00,1.00,1.00,0.0043628364
"46",-0.005280136,0.1012727919,0.0035520615,-0.008832197,0.0212376429,-0.014613764,1.00,1.00,1.00,0.0045058148
"47",-0.010457940,0.0823133154,-0.001625743,-0.008832197,0.0142386931,-0.016114760,1.00,1.00,1.00,0.0057157774
"48",-0.006737122,0.0652497866,0.0020950749,-0.008832197,0.0172069466,-0.011980230,1.00,1.00,1.00,0.0052174725
"49",0.0141905821,0.0498926107,0.0230227794,-0.008832197,0.0058021968,0.0032791884,1.00,1.00,1.00,0.0062017925
"50",0.0285229609,0.0476286644,0.0257976460,0.0027253149,0.0000000000,0.0141027591,0.00,1.00,1.00,0.0009847671
"51",0.0316180174,0.0541815302,0.0203022852,0.0113157322,0.0000000000,0.0163460492,0.00,1.00,1.00,0.0003162264
"52",0.0148684389,0.0618857637,0.0017460523,0.0131223866,0.0000000000,0.0047444305,0.00,1.00,1.00,0.0002281370
"53",0.0446263142,0.0596178616,0.0407056400,0.0039206743,0.0000000000,0.0235421193,0.00,1.00,1.00,0.0006873761
"54",0.0184713992,0.0725243874,-0.000396913,0.0188683120,0.0000000000,0.0066049729,0.00,1.00,1.00,0.0000158829
"55",0.0074992350,0.0707014808,0.0020697028,0.0054295322,0.0000000000,-0.001771754,0.00,1.00,1.00,0.0006121274
"56",-0.008229625,0.0623870019,-0.006985294,-0.001244331,0.0000000000,-0.011908412,0.00,1.00,1.00,0.0026819629
"57",-0.030685033,0.0473161044,-0.021852836,-0.008832197,0.0052269629,-0.025875662,1.00,1.00,0.00,0.0075309350
"58",0.0002436112,0.0337522967,0.0090758085,-0.008832197,0.0369467376,-0.004220833,1.00,1.00,1.00,0.0020162714
"59",0.0279241338,0.0271157240,0.0311854768,-0.003261343,0.0000000000,0.0152212996,0.00,1.00,1.00,0.0035387572
"60",0.0180825524,0.0365316770,0.0059550270,0.0121275254,0.0000000000,0.0093727460,0.00,1.00,1.00,0.0002735693
"61",0.0666192252,0.0404020185,0.0590957160,0.0075235092,0.0000000000,0.0403875890,0.00,1.00,1.00,0.0005036793
56.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0142260960,0.0000000000,0.0142260960,0.0000000000,0.0000000000,0.0093800088,0.00,1.00,1.00,0.0021212147
"3",0.0047863000,0.0074069485,-0.002620649,0.0074069485,0.0000000000,0.0031558578,0.00,1.00,1.00,0.0005058359
"4",0.0067508681,0.0091792970,0.0042378248,0.0025130433,0.0000000000,0.0037572179,0.00,1.00,1.00,0.0010509514
"5",0.0117120599,0.0112548095,0.0087186177,0.0029934422,0.0000000000,0.0068598200,0.00,1.00,1.00,0.0008478808
"6",0.0359566290,0.0155820589,0.0305038987,0.0054527303,0.0000000000,0.0226341435,0.00,1.00,1.00,0.0006056131
"7",0.0162090582,0.0319745491,-0.001741638,0.0179506961,0.0000000000,0.0092207311,0.00,1.00,1.00,0.0000163994
"8",0.0435143001,0.0361653943,0.0361260001,0.0073883000,0.0000000000,0.0256372373,0.00,1.00,1.00,0.0005100040
"9",0.0470315662,0.0529760260,0.0266043950,0.0204271712,0.0000000000,0.0275509898,0.00,1.00,1.00,0.0000140322
"10",0.0634993647,0.0697057980,0.0414719901,0.0220273746,0.0000000000,0.0367636907,0.00,1.00,1.00,0.0000125545
"11",0.0363203467,0.0921838147,0.0068717502,0.0294485964,0.0000000000,0.0173670385,0.00,1.00,1.00,0.0000051954
"12",0.0056802695,0.0970389476,-0.008393245,0.0140735144,0.0000000000,-0.004750681,0.00,1.00,1.00,0.0001867272
"13",-0.014986774,0.0837605629,-0.011412284,-0.003574490,0.0000000000,-0.018695721,0.00,1.00,1.00,0.0036882140
"14",-0.028740749,0.0665523093,-0.019908552,-0.008832197,0.0221973007,-0.026507107,1.00,1.00,1.00,0.0043749056
"15",-0.040344598,0.0510648811,-0.031512400,-0.008832197,0.0379882657,-0.032577756,1.00,1.00,1.00,0.0018201621
"16",-0.066709445,0.0371261957,-0.057877248,-0.008832197,0.0509018878,-0.048501757,1.00,1.00,1.00,0.0009180028
"17",-0.076467446,0.0245813788,-0.067635249,-0.008832197,0.0867640496,-0.053689203,1.00,1.00,0.00,0.0087187618
"18",-0.079519444,0.0132910437,-0.070687246,-0.008832197,0.0994984495,-0.054597029,1.00,1.00,1.00,0.0004290154
"19",-0.087284403,0.0031297420,-0.078452206,-0.008832197,0.1020991640,-0.058718295,1.00,1.00,1.00,0.0004284587
"20",-0.055334239,-0.006015429,-0.046502042,-0.008832197,0.1126680130,-0.036766268,1.00,1.00,1.00,0.0004255876
"21",-0.068598428,-0.014246084,-0.059766231,-0.008832197,0.0611633492,-0.044693446,1.00,1.00,1.00,0.0007599951
"22",-0.054349990,-0.021653673,-0.045517792,-0.008832197,0.0793990742,-0.034549323,1.00,1.00,1.00,0.0004673228
"23",-0.050408160,-0.028320503,-0.041575963,-0.008832197,0.0566089911,-0.031273321,1.00,1.00,1.00,0.0008407650
"24",-0.005043449,-0.034320650,0.0037887479,-0.008832197,0.0495839456,-0.000674695,1.00,1.00,1.00,0.0009613589
"25",0.0232315638,-0.031513361,0.0238563404,-0.000624777,0.0000000000,0.0185939099,0.00,1.00,1.00,0.0023756828
"26",0.0145412122,-0.013817549,-0.000003264,0.0145444764,0.0000000000,0.0125773631,0.00,1.00,1.00,0.0001462315
"27",0.0076300312,-0.002556481,-0.002249281,0.0098793126,0.0000000000,0.0063314287,0.00,1.00,1.00,0.0003802293
"28",0.0180700282,0.0026902569,0.0130789381,0.0049910901,0.0000000000,0.0121562722,0.00,1.00,1.00,0.0006278106
"29",-0.001471209,0.0120310760,-0.011081054,0.0096098448,0.0000000000,-0.001220966,0.00,1.00,1.00,0.0003956292
"30",0.0008348346,0.0098935855,0.0017692175,-0.000934383,0.0000000000,-0.000571430,0.00,1.00,1.00,0.0025278221
"31",0.0163814699,0.0084780610,0.0168076358,-0.000426166,0.0000000000,0.0098687711,0.00,1.00,1.00,0.0023084687
"32",-0.024754115,0.0154529293,-0.032576789,0.0078226744,0.0000000000,-0.017099436,0.00,1.00,1.00,0.0004857995
"33",-0.023180148,0.0050754391,-0.014347951,-0.008832197,0.0196117585,-0.016701133,1.00,1.00,1.00,0.0048609949
"34",-0.003227089,-0.004264302,0.0056051086,-0.008832197,0.0189127810,-0.002600416,1.00,1.00,1.00,0.0049846079
"35",-0.018626669,-0.005900964,-0.016563576,-0.002063093,0.0000000000,-0.011887791,0.00,1.00,1.00,0.0030091673
"36",-0.036425438,-0.014143065,-0.027593241,-0.008832197,0.0061581571,-0.023478637,1.00,1.00,1.00,0.0062155639
"37",-0.034727749,-0.021560956,-0.025895551,-0.008832197,0.0328374920,-0.021603544,1.00,1.00,1.00,0.0027598406
